name,ra,dec,redshift,note
SDSS J005247.23+051535.3 ,13.1968466,5.2598116,1.42,
WISEA J005247.27+371931.2,13.1969206,37.3253837,1.0,
SDSS J005247.27+282532.8 ,13.1969708,28.4257685,1.431,
WISEA J005247.45+380106.1,13.1976814,38.0185814,0.6,
SDSS J005247.54+080643.5 ,13.1981001,8.1120815,1.328,
WISEA J005247.54+475430.9,13.198207,47.9085886,0.9,
WISEA J005247.67-251401.2,13.1986509,-25.2336761,0.6,
SDSS J005247.78+310135.0 ,13.1990824,31.0264222,1.252,
WISEA J005247.90+465903.7,13.1996054,46.9843709,0.2,
J005247.94+084448.3      ,13.1997636,8.7467512,1.6,
J005248.11+224625.5      ,13.2004723,22.77375,,
SDSS J005248.13-095126.9 ,13.2005639,-9.857485,1.184,
WISEA J005248.16+364055.7,13.2006957,36.6821496,1.425,
SDSS J005248.44-024146.5 ,13.2018704,-2.6962619,1.397,
SDSS J005248.46+173935.9 ,13.2019076,17.6599813,1.553,
SDSS J005248.46+051158.6 ,13.2019536,5.1996207,1.522,
J005248.48+113634.3      ,13.2020212,11.6095406,1.1,
SDSS J005248.50+305923.5 ,13.2020774,30.9898967,0.89,
SDSS J005248.51+030542.1 ,13.2021414,3.0950453,1.2,
WISEA J005248.64+124945.4,13.2026996,12.8292838,0.4,
SDSS J005248.66+321132.0 ,13.2027658,32.1922301,1.512,
SDSS J005248.72+054901.2 ,13.2030172,5.8170204,0.5,
SDSS J005248.77+023615.4 ,13.2032328,2.6042917,0.836,
SDSS J005248.79+294809.6 ,13.2033092,29.8026706,1.877,
SDSS J005248.99+020246.6 ,13.2041624,2.0463262,1.323,
SDSS J005249.02+112202.8 ,13.2042635,11.3674587,0.748,
WISEA J005249.07+361119.6,13.2043388,36.1888049,1.7,
SDSS J005249.10+240205.7 ,13.2045727,24.034922,1.763,
WISEA J005249.24-242350.8,13.2051905,-24.3974523,1.0,
SDSS J005249.38+351112.3 ,13.205786,35.1867524,1.423,
SDSS J005249.39+325726.4 ,13.2058257,32.9573605,1.638,
SDSS J005249.40+313253.6 ,13.205846,31.5482312,1.218,
SDSS J005249.45+145045.2 ,13.2060776,14.8458936,1.566,
WISEA J005249.43+360702.1,13.2061004,36.1172307,0.2,
WISEA J005249.65-220319.4,13.2069478,-22.0554102,1.4,
SDSS J005249.67-084248.9 ,13.2069822,-8.7135904,0.3,
SDSS J005249.67-073305.9 ,13.206987,-7.551663,0.337,
SDSS J005249.79+075253.4 ,13.2074932,7.8815188,1.259,
SDSS J005249.92+052923.1 ,13.208055,5.4897332,0.918,
SDSS J005250.07+034405.6 ,13.2086523,3.7348904,1.565,
WISEA J005250.08+332045.4,13.2087326,33.345931,0.2,
SDSS J005250.21+260459.6 ,13.2092408,26.083266,0.075,
2SLAQ J005250.34-000734.1,13.2097634,-0.1261916,1.274,
2SLAQ J005250.36-002748.3,13.2098417,-0.4634473,1.263,
J005250.39-242432.7      ,13.2099832,-24.4090992,0.4,
SDSS J005250.45-020944.7 ,13.210227,-2.1624315,1.565,
NPM 1G+43.0016           ,13.2102752,43.6040701,0.059,
SDSS J005250.47+161215.2 ,13.210306,16.20424,0.539,
SDSS J005250.48+085210.6 ,13.2103657,8.8696388,1.775,
Q J005251+125819         ,13.2105256,12.971723,0.955,
SDSS J005250.68+205512.3 ,13.2111941,20.9200915,1.743,
SDSS J005250.70-031428.9 ,13.211259,-3.2413889,1.697,
SDSS J005250.70-033216.4 ,13.211263,-3.5378927,1.085,
SDSS J005250.71-005915.0 ,13.2113128,-0.9875107,1.449,
WISEA J005250.75-195914.6,13.2114992,-19.9874271,0.4,
WISEA J005250.77-160208.8,13.2115807,-16.0358382,1.0,
J005250.79+495914.5      ,13.2116571,49.9873815,,
SDSS J005250.82+015944.5 ,13.2118118,1.9957053,1.93,
Q J005251+130112         ,13.2118621,13.01992,1.904,
WISEA J005251.18-035641.4,13.2132639,-3.9448824,1.0,
PGC 1645188              ,13.2134077,21.2098749,0.121,
WISEA J005251.29+433437.3,13.2137244,43.577081,1.2,
SDSS J005251.39+095801.0 ,13.2141045,9.9669451,1.893,
WISEA J005251.42-242809.5,13.2144336,-24.4694552,0.6,
SDSS J005251.55+075442.4 ,13.2148277,7.9118063,1.963,
WISEA J005251.59+783057.0,13.2151202,78.5158514,1.9,
WISEA J005251.75+215637.5,13.2155755,21.9436757,1.4,
SDSS J005251.79+015216.3 ,13.2158315,1.8712291,1.322,
SDSS J005251.82+285717.1 ,13.2158866,28.9547711,1.783,
SDSS J005251.96+001914.8 ,13.216514,0.3208027,0.115,
Q J005252+120705         ,13.21675,12.1180556,0.638,
SDSS J005252.07+132022.1 ,13.216976,13.339477,0.487,
SDSS J005252.16+215429.1 ,13.2173481,21.9081036,1.178,
WISEA J005252.15-221207.1,13.2173591,-22.2019633,0.2,
SDSS J005252.33+344838.8 ,13.2181008,34.8107966,1.879,
LAMOSTJ005252.36+324516.5,13.2182115,32.7545948,0.634,
WISEA J005252.39-182207.9,13.2183373,-18.3688764,1.4,
WISEA J005252.49-054147.8,13.218747,-5.6966586,1.8,
SDSS J005252.59+073204.6 ,13.2191551,7.534638,1.702,
SDSS J005252.72+332516.0 ,13.2196778,33.4211285,1.909,
WISEA J005252.76-145827.8,13.2198864,-14.9744183,0.7,
2SLAQ J005252.79+000309.6,13.2199939,0.0526641,1.459,
SDSS J005252.98+045606.1 ,13.2207908,4.9350453,0.85,
SDSS J005253.02+271723.1 ,13.2209378,27.2897646,1.996,
LAMOSTJ005253.17+440619.1,13.2215622,44.105316,1.36,
SDSS J005253.27+285519.0 ,13.2219883,28.9219674,1.092,
WISEA J005253.29-120446.3,13.2220938,-12.0795187,0.8,
WISEA J005253.43+202744.0,13.2226489,20.4622369,0.4,
SDSS J005253.45+300557.8 ,13.2227437,30.0993777,1.297,
SDSS J005253.47+025408.0 ,13.2227884,2.9022432,0.507,
UVQSJ005253.61+060142.6  ,13.2233901,6.0284914,0.778,
SDSS J005253.63+004124.1 ,13.2234907,0.6900408,1.234,
SDSS J005253.72-005638.5 ,13.2238567,-0.9440425,1.685,
SDSS J005253.73+224249.3 ,13.2238652,22.7136742,1.52,
SDSS J005253.94+260740.9 ,13.2247459,26.1280319,1.652,
PGC 989179               ,13.2258121,-9.5816751,0.12,
SGP5:08                  ,13.2258666,-27.5200428,1.355,
SDSS J005254.21+102829.3 ,13.2258835,10.4748268,0.6,
SDSS J005254.36+271840.5 ,13.2265217,27.3112643,1.455,
SDSS J005254.45+015419.7 ,13.2269277,1.905501,1.33,
WISEA J005254.49+473527.2,13.2270651,47.5908712,1.7,
J005254.59-085455.9      ,13.227471,-8.9155531,,
SDSS J005254.64+315555.0 ,13.2276903,31.9319485,0.862,
J005254.70+123455.7      ,13.2279445,12.5821389,,
SDSS J005254.71+082834.6 ,13.2279607,8.4762902,1.896,
WISEA J005254.72-121444.4,13.2280375,-12.2456898,0.1,
SDSS J005254.77+293228.6 ,13.2281841,29.541284,1.48,
SDSS J005254.82+061558.1 ,13.2284324,6.2661307,1.772,
WISEA J005254.89+015922.9,13.228548,1.9898957,0.8,
SDSS J005254.88+214505.0 ,13.2286707,21.7514083,1.614,
SDSS J005254.89+202658.2 ,13.2287254,20.4495229,0.428,
WISEA J005255.04-134410.5,13.229491,-13.7362027,0.8,
WISEA J005255.08+323226.4,13.2295072,32.5406682,0.2,
SDSS J005255.10+211104.9 ,13.2296017,21.1847258,1.013,
SDSS J005255.32+074343.9 ,13.2305742,7.7288591,1.427,
SDSS J005255.35+340412.0 ,13.230655,34.070019,0.305,
SDSS J005255.50+065205.4 ,13.2313621,6.8681536,1.694,
SDSS J005255.54+084729.1 ,13.2314188,8.7914146,0.976,
SDSS J005255.65+063439.9 ,13.2318981,6.5777722,1.595,
WISEA J005255.71-100103.5,13.2321754,-10.0176638,0.7,
WISEA J005255.84+231909.7,13.2326991,23.3193779,1.4,
PGC 1493287              ,13.2333701,15.7855311,0.052,
SDSS J005256.04+284523.3 ,13.2335307,28.7564918,1.819,
SDSS J005256.05+070602.5 ,13.2335666,7.1007208,1.095,
WISEA J005256.04-113030.9,13.2335689,-11.5085057,1.5,
PGC 1549400              ,13.2335755,18.0725551,0.101,
WISEA J005256.06-231041.7,13.2337282,-23.1782237,1.4,
SDSS J005256.16+095038.5 ,13.2340072,9.8440435,1.546,
WISEA J005256.17+020321.3,13.234046,2.055955,0.7,
SDSS J005256.17+015231.8 ,13.2340866,1.875527,0.542,
SDSS J005256.24-001251.6 ,13.2343538,-0.2143445,1.561,
SDSS J005256.32+292250.0 ,13.2346829,29.3805676,0.683,
SDSS J005256.36+342707.3 ,13.2348659,34.4520416,1.215,
WISEA J005256.45+511804.4,13.2349194,51.3012438,0.1,
SDSS J005256.44+233959.6 ,13.235207,23.6665576,1.479,
LAMOSTJ005256.46+415343.5,13.2352681,41.8954077,0.79,
WISEA J005256.55+503111.0,13.2355586,50.5197004,1.3,
SDSS J005256.70+202421.9 ,13.2362897,20.4061036,1.583,
SDSS J005256.86+003008.1 ,13.2369445,0.5022611,0.888,
LBQS 0050-0033           ,13.2371601,-0.2858734,1.677,
SDSS J005256.95-024121.6 ,13.2372936,-2.689342,1.534,
LAMOSTJ005257.03+380839.0,13.2376267,38.1441913,1.25,
SDSS J005257.20+300928.1 ,13.2383645,30.1578324,1.582,
SDSS J005257.37+250151.5 ,13.2390755,25.0309916,1.5,
WISEA J005257.45-070712.5,13.2394175,-7.1201676,1.9,
SDSS J005257.51+193017.8 ,13.2396177,19.5049261,1.12,
J005257.66-263622.2      ,13.2402507,-26.6061901,1.2,
SDSS J005257.73+005240.5 ,13.2405517,0.8779457,1.027,
SDSS J005257.75+244712.6 ,13.240623,24.7868415,0.59,
J005257.91+113611.9      ,13.2413056,11.6033056,,
SDSS J005257.98+002742.6 ,13.2416136,0.4618405,1.329,
SDSS J005258.04+210517.3 ,13.2418488,21.0881231,1.901,
SDSS J005258.10+215129.1 ,13.2421272,21.8580923,1.729,
SDSS J005258.15+064835.9 ,13.2423842,6.809982,1.568,
SDSS J005258.19+223807.1 ,13.2424766,22.6353101,0.858,
WISEA J005258.21+782931.1,13.2426929,78.4919656,1.2,
SDSS J005258.25+003403.1 ,13.2427266,0.5675271,1.229,
SDSS J005258.29+025615.2 ,13.2428585,2.9375673,1.639,
WISEA J005258.34-052240.2,13.2431374,-5.3778883,0.1,
SDSS J005258.38-005409.9 ,13.243256,-0.902759,0.294,
WISEA J005258.52+174747.3,13.2438743,17.7964909,0.5,
SDSS J005258.55+325901.8 ,13.2440073,32.983831,0.731,
SDSS J005258.57-033014.1 ,13.244069,-3.5039402,1.468,
SDSS J005258.67+230610.3 ,13.2444805,23.1028675,1.249,
SDSS J005258.85+262551.3 ,13.2452213,26.4309536,0.851,
SDSS J005258.95-005110.9 ,13.2456504,-0.8530247,1.214,
SDSS J005259.13+135141.6 ,13.2463807,13.8615632,1.14,
SDSS J005259.28+321234.0 ,13.2470257,32.2094493,1.246,
SDSS J005259.30+354359.8 ,13.2471348,35.7332859,0.145,
SDSS J005259.30+050739.8 ,13.2471407,5.1277479,1.768,
SDSS J005259.32+272421.7 ,13.2472036,27.4060379,1.088,
CT 165                   ,13.2474508,-26.4200241,1.248,
WISEA J005259.68+172111.4,13.2485593,17.3530778,0.4,
WISEA J005259.66+422435.9,13.2486076,42.4099879,0.9,
SDSS J005259.75+055235.4 ,13.2489386,5.8765068,1.963,
SDSS J005300.17+041456.2 ,13.2507204,4.2489873,0.422,
SDSS J005300.24+193900.7 ,13.251036,19.6502096,1.274,
J005300.38-171606.3      ,13.2516112,-17.2684167,,
SDSS J005300.40+175916.9 ,13.2517011,17.9880421,1.12,
SDSS J005300.47-022411.8 ,13.2519656,-2.4032562,0.54,
SDSS J005300.49+232359.1 ,13.252066,23.3998019,0.943,
J005300.54-095157.3      ,13.2522889,-9.8659309,0.4,
SDSS J005300.58+211621.9 ,13.2524324,21.2727587,1.802,
SDSS J005300.62+070416.9 ,13.2526144,7.0713774,1.951,
SDSS J005300.63+342443.9 ,13.2526512,34.4121955,1.809,
SDSS J005300.64+074605.3 ,13.2527232,7.7681338,1.695,
SDSS J005300.68+113255.5 ,13.2528676,11.5487511,1.9,
Q J005301+124538         ,13.2539557,12.7603301,0.872,
SDSS J005300.97+312932.9 ,13.2540386,31.4924798,1.402,
SDSS J005301.10+174244.4 ,13.2545819,17.7123639,1.556,
WISEA J005301.17-095852.7,13.2549044,-9.9813261,0.5,
J005301.26+123530.1      ,13.2552778,12.5916945,,
WISEA J005301.32+434853.2,13.2553873,43.8149185,0.6,
J005301.31-041633.4      ,13.2554723,-4.2759445,,
SDSS J005301.39+191224.6 ,13.255811,19.2068569,1.72,
WISEA J005301.55-125709.6,13.2563183,-12.9527101,1.7,
SDSS J005301.62+063219.4 ,13.256796,6.5387143,1.781,
SDSS J005301.66+053734.4 ,13.2569053,5.6262277,1.13,
WISEA J005301.74+303518.8,13.2572049,30.5885966,0.7,
SDSS J005301.74+053524.3 ,13.2572608,5.5900913,1.695,
J005301.77+330256.9      ,13.2573889,33.0491389,,
SDSS J005301.80+014607.4 ,13.25753,1.7687361,0.673,
SDSS J005301.83+235518.7 ,13.2576314,23.9218972,1.521,
SDSS J005301.84+311335.5 ,13.257687,31.2265286,1.25,
SDSS J005301.85+075419.7 ,13.2577243,7.9054816,1.703,
SDSS J005301.85+434805.6 ,13.2577486,43.8015671,0.9,
SDSS J005301.91+332802.6 ,13.2579728,33.4673874,1.66,
SDSS J005301.95+140736.9 ,13.2581736,14.1269075,1.493,
DESJ 0053+0020           ,13.25844,0.34529,1.32,
J005302.05-083826.9      ,13.2585476,-8.640821,0.8,
SDSS J005302.08+232655.0 ,13.2586958,23.4486262,1.324,
WISEA J005302.09+120302.2,13.2587349,12.0506189,1.7,
SDSS J005302.14+333342.1 ,13.2589327,33.5617052,1.667,
SDSS J005302.15+010046.5 ,13.2589713,1.0129613,0.7,
SDSS J005302.18-000059.5 ,13.2590914,-0.0165451,0.699,
SDSS J005302.29+202127.4 ,13.259556,20.3576141,0.843,
SDSS J005302.35+094551.2 ,13.2598104,9.7642265,1.468,
Q 0050-2526              ,13.2599065,-25.171122,1.85,
J005302.42-263610.3      ,13.2601117,-26.602888,1.2,
SDSS J005302.44+064122.0 ,13.2601962,6.6894577,1.365,
SDSS J005302.47+115508.2 ,13.2603254,11.9189698,0.892,
SDSS J005302.62+034553.6 ,13.26093,3.7649057,1.831,
SDSS J005302.69+083316.1 ,13.261231,8.5544622,1.904,
SDSS J005302.83+344620.4 ,13.26182,34.772349,0.51,
SDSS J005302.97+341840.3 ,13.2624095,34.3111968,1.563,
SDSS J005303.00-001546.4 ,13.2625032,-0.262901,1.229,
SDSS J005303.03-032944.7 ,13.2626649,-3.4957771,1.396,
SDSS J005303.10-001046.7 ,13.2629221,-0.1796554,0.138,
SDSS J005303.15+194718.1 ,13.2631082,19.7884001,0.44,
SDSS J005303.17+020416.7 ,13.2632156,2.071362,1.718,
2SLAQ J005303.32+002127.0,13.2638345,0.3575327,1.765,
WISEA J005303.38-063234.8,13.2641672,-6.5430393,1.0,
SDSS J005303.44-005436.8 ,13.264382,-0.9102244,1.17,
2SLAQ J005303.56+002511.5,13.2648511,0.4198851,0.076,
SDSS J005303.62+010045.9 ,13.265092,1.0127524,1.795,
SDSS J005303.69+204607.6 ,13.2654045,20.7687915,1.75,
WISEA J005303.73+525700.8,13.265576,52.9502402,0.6,
SDSS J005303.79+072255.1 ,13.2658573,7.3819769,0.68,
SDSS J005303.85+143831.9 ,13.266077,14.642214,1.665,
SDSS J005303.96+011612.0 ,13.2665085,1.2700468,0.868,
WISEA J005303.99+295127.6,13.266635,29.8576775,1.5,
2SLAQ J005304.00+000531.6,13.2666958,0.0921262,1.736,
WISEA J005304.02+113454.6,13.2668174,11.5818171,1.9,
SDSS J005304.08+325831.1 ,13.2670148,32.9753327,1.712,
WISEA J005304.18+140446.1,13.267329,14.0795101,1.4,
SDSS J005304.27+070349.3 ,13.2678156,7.0637089,1.263,
J005304.35+433417.9      ,13.2681391,43.5716414,0.6,
SDSS J005304.53+200840.7 ,13.268914,20.1446407,1.679,
WISEA J005304.61-074804.3,13.2692331,-7.8012082,1.3,
WISEA J005304.63+174228.3,13.2693037,17.707898,0.4,
SDSS J005304.64-034520.3 ,13.2693477,-3.7556492,0.752,
SDSS J005304.77+004116.4 ,13.269915,0.6879045,1.551,
SDSS J005304.81+000537.2 ,13.2700584,0.0936834,1.735,
SDSS J005304.83+353141.8 ,13.2701597,35.5283123,0.785,
SDSS J005304.95+134731.3 ,13.270658,13.792042,0.103,
SDSS J005304.96+291144.9 ,13.2706946,29.1958254,1.475,
SDSS J005305.03+032535.9 ,13.2709668,3.4266713,1.759,
WISEA J005305.03+132515.1,13.2711047,13.4203335,1.7,
SDSS J005305.09+053148.0 ,13.271239,5.530011,0.486,
WISEA J005305.16+391452.7,13.2715119,39.2479628,1.0,
SDSS J005305.20+252446.7 ,13.2717022,25.4130017,0.65,
SDSS J005305.28+002608.2 ,13.2720358,0.4356253,1.53,
WISEA J005305.38+421501.1,13.2724319,42.2503145,0.3,
SDSS J005305.39+045441.9 ,13.2724462,4.9116283,0.843,
SDSS J005305.59-023418.8 ,13.2733232,-2.5719249,1.495,
SDSS J005305.70+054209.0 ,13.2737872,5.7025134,1.48,
WISEA J005305.81-172150.9,13.2742026,-17.3641561,1.5,
LAMOSTJ005305.84+075933.0,13.2743154,7.992525,1.342,
SDSS J005305.86+240803.0 ,13.2744362,24.1341929,1.285,
SDSS J005305.88-002123.3 ,13.2745382,-0.3564828,0.266,
WISEA J005305.92+452102.6,13.2746718,45.3507271,0.8,
WISEA J005305.98+274743.0,13.2749337,27.7952902,0.24,
SDSS J005306.04+240106.1 ,13.2751722,24.018382,0.625,
WISEA J005306.05-210621.7,13.2752383,-21.1060362,0.3,
WISEA J005306.09-081528.3,13.2754586,-8.2577965,1.2,
WISEA J005306.24+074729.3,13.2760293,7.7914836,1.9,
WISEA J005306.28-102601.5,13.2760613,-10.4339194,1.0,
WISEA J005306.34-111011.4,13.2764675,-11.1698674,0.9,
WISEA J005306.36+134351.7,13.2766228,13.7309054,1.9,
SDSS J005306.40+124225.8 ,13.2766896,12.7071732,0.87,
LAMOSTJ005306.64+395032.7,13.2776816,39.8424319,1.227,
SDSS J005306.68+210157.3 ,13.2778598,21.0326031,1.748,
SDSS J005306.77-024703.5 ,13.2782612,-2.7843197,0.736,
SDSS J005306.81+082250.7 ,13.2783819,8.3807679,1.875,
SDSS J005306.87-031847.3 ,13.2786324,-3.3131559,0.229,
J005306.92+123515.3      ,13.2788334,12.5875834,,
SDSS J005306.92+283628.3 ,13.2788379,28.6078818,1.027,
WISEA J005306.79+853401.7,13.2789269,85.5671046,0.9,
WISEA J005307.11-121632.3,13.2796592,-12.2756491,0.6,
2QZ J005307.1-272123     ,13.27975,-27.3565,0.129,
J005307.30-233529.2      ,13.2804167,-23.5914445,,
SDSS J005307.32+170956.7 ,13.2804677,17.1657686,0.888,
WISEA J005307.40-012553.1,13.2808662,-1.4314177,0.1,
WISEA J005307.49-095239.5,13.2812237,-9.8776588,0.2,
SDSS J005307.54+021101.3 ,13.2814194,2.1837223,1.614,
WISEA J005307.56+440339.9,13.2814935,44.0611449,1.0,
SDSS J005307.62+282444.7 ,13.2817688,28.4124184,0.3,
SDSS J005307.68+033009.2 ,13.2820277,3.5025559,1.11,
SDSS J005307.71+191022.7 ,13.2821489,19.1729996,1.583,
WISEA J005307.77-171438.4,13.2823678,-17.2440389,0.5,
SDSS J005307.87+094357.9 ,13.2828236,9.732757,0.511,
SDSS J005307.99+234440.1 ,13.2833397,23.7445202,1.642,
J005308.03-070933.9      ,13.2834593,-7.1594231,0.5,
WISEA J005308.04-134650.8,13.2835258,-13.7808301,0.7,
LBQS 0050-2527           ,13.2839918,-25.1889876,1.019,
SDSS J005308.34+070844.8 ,13.2847695,7.1457995,1.978,
SDSS J005308.44+094509.1 ,13.2851771,9.752552,0.776,
SDSS J005308.45+310814.8 ,13.2852162,31.1374545,1.64,
WISEA J005308.46+435300.2,13.2852556,43.8834095,0.8,
SDSS J005308.53+215211.4 ,13.285553,21.8698582,1.744,
SDSS J005308.54+351028.9 ,13.2855921,35.174721,0.89,
SDSS J005308.62+022654.1 ,13.2859413,2.4484086,0.919,
SDSS J005308.64-011513.6 ,13.2860232,-1.2538134,1.297,
PGC 1272603              ,13.2862159,4.7423121,0.066,
SDSS J005308.70+282234.6 ,13.2862571,28.3762831,1.664,
WISEA J005308.72-260629.7,13.2863558,-26.1082558,0.6,
J005308.75+473534.0      ,13.2864947,47.592782,0.2,
SDSS J005308.87+072242.7 ,13.2870132,7.3785474,1.253,
SDSS J005308.96+322601.3 ,13.2873367,32.4337132,1.901,
WISEA J005308.95+485727.0,13.2873674,48.9575027,0.6,
SDSS J005309.03+011627.6 ,13.2876169,1.2743768,1.622,
SDSS J005309.04+083627.8 ,13.2877276,8.607732,0.398,
SDSS J005309.05+003039.8 ,13.2877311,0.5110817,0.236,
SDSS J005309.09+084130.4 ,13.287904,8.6918001,1.349,
SDSS J005309.19+260447.7 ,13.2883326,26.0799215,1.29,
SDSS J005309.23+165353.5 ,13.2884636,16.8982124,0.9,
SDSS J005309.32+045832.4 ,13.2888627,4.9756889,1.279,
SDSS J005309.33+143823.5 ,13.2889009,14.6398709,0.182,
SDSS J005309.54+265915.8 ,13.2897711,26.9877336,1.439,
SDSS J005309.65-033039.6 ,13.2902273,-3.5110184,1.76,
SDSS J005309.68+230538.1 ,13.2903511,23.0939357,1.456,
SDSS J005309.72+211712.9 ,13.2905413,21.2869282,0.835,
J005309.76-070705.1      ,13.2906667,-7.1180834,,
SDSS J005309.80+344558.4 ,13.290857,34.766223,1.689,
WISEA J005309.87+043400.3,13.2911351,4.5667769,1.5,
WISEA J005309.97-193409.2,13.2915303,-19.5692914,1.8,
WISEA J005310.00+112833.1,13.2917027,11.4758691,0.2,
SDSS J005310.10+294132.7 ,13.2920846,29.6924241,1.738,
SDSS J005310.15+324515.2 ,13.2923157,32.7542054,1.493,
SDSS J005310.16+332227.4 ,13.292366,33.3742929,1.657,
WISEA J005310.27+355648.6,13.292758,35.9469781,0.4,
SDSS J005310.26+065445.8 ,13.2927942,6.9126939,0.97,
SDSS J005310.33+022843.3 ,13.2930455,2.4787192,1.917,
SDSS J005310.36+323812.7 ,13.2931818,32.6368637,1.847,
SDSS J005310.42+074659.0 ,13.2934431,7.7830796,0.775,
SDSS J005310.44+211649.8 ,13.2935374,21.2805024,1.493,
WISEA J005310.46+014821.1,13.2936209,1.8058738,0.9,
2SLAQ J005310.50+001910.8,13.2937572,0.3196632,0.981,
SDSS J005310.52+052744.6 ,13.2939018,5.4624056,1.865,
SDSS J005310.55+041920.6 ,13.2939344,4.3224211,1.306,
J005310.56-124323.2      ,13.2940313,-12.7231177,1.3,
SDSS J005310.72+321355.8 ,13.294668,32.232178,0.502,
SDSS J005310.83+061115.9 ,13.2951264,6.1877442,1.348,
SDSS J005310.84+003025.6 ,13.2952034,0.5071156,1.575,
SDSS J005311.04+344415.8 ,13.2960238,34.737741,0.51,
SDSS J005311.04+043824.9 ,13.2960365,4.6402692,1.221,
WISEA J005311.07-260055.1,13.2961704,-26.0153211,1.5,
SDSS J005311.18+014830.6 ,13.2966277,1.8085181,0.249,
SDSS J005311.19+000431.4 ,13.2966432,0.075396,0.503,
WISEA J005311.25+401141.4,13.2967976,40.1948893,1.9,
SDSS J005311.51+001436.0 ,13.297962,0.243356,0.685,
J005311.54+563431.6      ,13.2980854,56.5754603,0.5,
SDSS J005311.62+210932.1 ,13.2984522,21.1589387,1.795,
SDSS J005311.63+023204.4 ,13.2984643,2.5345903,0.475,
SDSS J005311.63+254643.5 ,13.2984765,25.7787687,0.417,
SDSS J005311.67-055656.0 ,13.2986453,-5.9489422,0.649,
SDSS J005311.68+075717.3 ,13.2986538,7.9548364,1.571,
SDSS J005311.68+214954.5 ,13.2987104,21.8318591,1.199,
SDSS J005311.80+065159.5 ,13.2991979,6.8665355,1.329,
SDSS J005311.87+043642.9 ,13.2994693,4.6119121,1.759,
SDSS J005311.92-093317.6 ,13.2996908,-9.5548948,1.648,
SDSS J005311.99-010440.7 ,13.3000054,-1.0779949,1.71,
SDSS J005312.03+250843.7 ,13.3001269,25.1454898,1.822,
WISEA J005312.03+464019.7,13.3002253,46.6721966,0.6,
SDSS J005312.08+084311.5 ,13.3003771,8.7198867,1.309,
SDSS J005312.11+190014.8 ,13.3004842,19.0041113,1.18,
SDSS J005312.21+221749.7 ,13.3008966,22.2971588,1.287,
J005312.31-084746.4      ,13.3013258,-8.7962252,,
SDSS J005312.33+255217.6 ,13.3013967,25.8715596,1.393,
Q J005312+121816         ,13.3017615,12.3042528,1.662,
SDSS J005312.57+013851.2 ,13.3023759,1.6475718,1.223,
SDSS J005312.60+173323.0 ,13.302488,17.5564192,0.805,
SDSS J005312.61-021014.4 ,13.3025568,-2.1706839,1.306,
SDSS J005312.66+262841.5 ,13.3027727,26.4782211,1.754,
SDSS J005312.67-031112.8 ,13.3028225,-3.1869014,0.34,
PGC 998983               ,13.3028565,-8.8027225,0.079,
LAMOSTJ005312.71+415525.5,13.3029664,41.923768,1.467,
SDSS J005312.76+331131.4 ,13.3031856,33.1920591,1.441,
SDSS J005312.77+013003.4 ,13.3032446,1.5009582,1.735,
WISEA J005312.90-071211.7,13.3037443,-7.2032255,1.7,
SDSS J005312.94+263953.4 ,13.3039297,26.6648627,1.068,
SDSS J005313.00+232452.1 ,13.3041937,23.4145256,0.974,
SDSS J005313.02+273544.2 ,13.3042844,27.5956283,1.682,
SDSS J005313.04+031325.1 ,13.3043738,3.2236474,1.21,
WISEA J005313.11+474634.5,13.3046563,47.7762659,0.6,
J005313.21+473444.0      ,13.3050554,47.5788996,,
SDSS J005313.23+001754.1 ,13.3051454,0.298372,0.249,
SDSS J005313.33+020448.6 ,13.3055493,2.0801967,1.694,
WISEA J005313.40+364201.3,13.3058141,36.7003678,0.4,
WISEA J005313.41+131020.9,13.3058751,13.1724983,0.9,
SDSS J005313.43+191222.4 ,13.3059888,19.2062796,1.656,
WISEA J005313.45+245852.9,13.3060754,24.9813463,0.9,
WISEA J005313.50-234942.8,13.3061973,-23.8285782,0.6,
WISEA J005313.51+403756.6,13.3063212,40.6323887,0.5,
SDSS J005313.54+294643.5 ,13.3064217,29.778764,1.341,
WISEA J005313.57+132526.5,13.3065545,13.4240249,1.4,
SDSS J005313.75+295630.7 ,13.3072766,29.9418737,1.299,
SDSS J005313.81+130955.0 ,13.3075866,13.1652671,1.24,
SDSS J005313.83+283541.8 ,13.307664,28.5949585,1.876,
WISEA J005313.94+224209.5,13.3081043,22.7026739,0.3,
Q J005314+124518         ,13.3083912,12.7549409,1.631,
SDSS J005314.02+313044.7 ,13.3084296,31.5124306,1.82,
WISEA J005314.27-210128.3,13.3095119,-21.0245731,1.0,
SDSS J005314.32+132803.5 ,13.3097183,13.4676274,0.817,
SDSS J005314.42+311154.2 ,13.310087,31.1984158,0.536,
SDSS J005314.56+031454.1 ,13.3107011,3.2483617,1.182,
SDSS J005314.74+280216.5 ,13.3114325,28.0379366,1.417,
J005314.76-022059.1      ,13.3115278,-2.34975,,
CS 88                    ,13.3123505,-27.8366752,1.829,
SDSS J005315.01+074025.7 ,13.3125706,7.6738113,1.936,
WISEA J005315.04+500013.3,13.3125973,50.0036884,0.5,
SDSS J005315.04+021651.2 ,13.3127038,2.2808948,1.522,
WISEA J005315.32-203102.5,13.3138589,-20.5173633,0.7,
SDSS J005315.38+065505.8 ,13.3141232,6.918293,1.806,
SDSS J005315.59+005508.8 ,13.3149607,0.9191218,1.33,
